tx_id,src_id,dst_id,amount,timestamp,description,embedding,fraud_label,ring_id
tx_59036,acc_5161,acc_3236,255.91,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59037,acc_7356,acc_7188,371.5,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59038,acc_7362,acc_4895,315.4,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59039,acc_6601,acc_8478,412.13,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59040,acc_8666,acc_5542,348.23,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59041,acc_3198,acc_5065,181.36,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59042,acc_7022,acc_6194,479.99,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59043,acc_4400,acc_4394,348.65,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59044,acc_263,acc_6490,263.48,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59045,acc_7794,acc_9946,298.65,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59046,acc_3732,acc_4630,109.03,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59047,acc_8672,acc_2741,356.82,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59048,acc_7680,acc_1922,321.25,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59049,acc_6419,acc_9533,309.51,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59050,acc_895,acc_5183,201.18,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59051,acc_2943,acc_5771,111.57,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59052,acc_9160,acc_6233,329.32,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59053,acc_2594,acc_2802,233.1,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59054,acc_2713,acc_3906,348.21,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59055,acc_9359,acc_238,284.34,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59056,acc_9641,acc_6807,135.43,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59057,acc_5195,acc_7267,286.81,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_59058,acc_3566,acc_5329,160.0,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59059,acc_1683,acc_7524,265.63,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59060,acc_3396,acc_8992,441.66,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59061,acc_8098,acc_7359,393.42,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59062,acc_3474,acc_3752,214.67,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59063,acc_5112,acc_8839,314.86,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59064,acc_5597,acc_9325,158.49,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59065,acc_9476,acc_8299,178.82,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59066,acc_5166,acc_9,451.7,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59067,acc_8835,acc_2446,468.35,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59068,acc_1576,acc_1708,426.38,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_59069,acc_2264,acc_8446,265.47,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59070,acc_8777,acc_7515,489.85,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59071,acc_5484,acc_8608,120.95,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59072,acc_2553,acc_7520,408.75,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59073,acc_9420,acc_2119,77.22,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59074,acc_7765,acc_4351,447.19,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59075,acc_7763,acc_9441,158.29,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59076,acc_9151,acc_4744,112.77,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59077,acc_8107,acc_9911,379.61,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59078,acc_9047,acc_4969,463.14,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59079,acc_607,acc_9314,127.86,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59080,acc_4437,acc_3180,99.0,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59081,acc_1544,acc_7932,31.39,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59082,acc_8907,acc_8782,337.49,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59083,acc_4857,acc_951,276.4,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59084,acc_3976,acc_3764,341.56,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59085,acc_7496,acc_7860,23.58,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59086,acc_1475,acc_8098,314.41,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59087,acc_2961,acc_7473,363.0,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59088,acc_9692,acc_6791,10.64,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59089,acc_5668,acc_7556,94.24,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59090,acc_8531,acc_4715,69.07,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59091,acc_356,acc_4547,109.57,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59092,acc_3116,acc_3618,479.77,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59093,acc_4624,acc_4931,82.34,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_59094,acc_5601,acc_7117,230.68,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59095,acc_4734,acc_7846,318.36,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_59096,acc_2790,acc_82,441.78,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59097,acc_2817,acc_2524,421.22,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_59098,acc_8617,acc_8942,282.68,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_59099,acc_6355,acc_5850,334.15,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59100,acc_9194,acc_4900,330.36,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59101,acc_8391,acc_3599,169.16,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59102,acc_1670,acc_6329,153.87,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_59103,acc_6392,acc_9299,167.52,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59104,acc_5153,acc_2338,264.58,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_59105,acc_4692,acc_6886,178.65,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_59106,acc_4809,acc_3373,231.96,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59107,acc_4220,acc_9405,121.86,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59108,acc_2214,acc_1975,238.31,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_59109,acc_9418,acc_5331,201.6,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59110,acc_623,acc_7117,376.24,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59111,acc_243,acc_9051,272.87,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59112,acc_5687,acc_2638,445.67,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59113,acc_5541,acc_8789,67.91,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59114,acc_3487,acc_5398,30.94,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59115,acc_1406,acc_469,98.14,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59116,acc_4455,acc_6241,187.68,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59117,acc_3699,acc_8530,309.84,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59118,acc_7253,acc_8654,388.5,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59119,acc_6013,acc_1927,317.4,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59120,acc_8040,acc_7217,252.28,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59121,acc_7086,acc_4320,53.39,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59122,acc_2640,acc_2851,362.4,2024-01-01T10:00:00,salary deposit,0.597453236579895|0.8582154512405396|0.5490487813949585|0.5491294860839844|0.574560284614563|0.29409533739089966|0.6905863285064697|0.13811588287353516,0,
tx_59123,acc_7556,acc_8204,93.35,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_59124,acc_1163,acc_5701,216.65,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59125,acc_8731,acc_2755,315.04,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59126,acc_7098,acc_1433,172.35,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59127,acc_1575,acc_9143,66.55,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59128,acc_4604,acc_3819,34.73,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59129,acc_1135,acc_5114,349.67,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59130,acc_3578,acc_9105,282.77,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59131,acc_1421,acc_6644,437.12,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59132,acc_2170,acc_1705,282.83,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59133,acc_8802,acc_3203,283.53,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59134,acc_9366,acc_5880,84.17,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59135,acc_9358,acc_9053,208.79,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59136,acc_4119,acc_6102,367.18,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_59137,acc_1501,acc_7515,25.16,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59138,acc_9665,acc_8228,241.43,2024-01-01T10:00:00,peer to peer transfer,0.8779184222221375|0.8226256370544434|0.7044581174850464|0.831332802772522|0.3391503393650055|0.15666824579238892|0.9165176153182983|0.7118837833404541,0,
tx_59139,acc_3975,acc_6020,334.76,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59140,acc_8036,acc_3699,76.43,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_59141,acc_1203,acc_2540,251.79,2024-01-01T10:00:00,insurance premium,0.33380112051963806|0.4586203694343567|0.5838662981987|0.5698176622390747|0.25706443190574646|0.4771043658256531|0.8953772187232971|0.9008307456970215,0,
tx_59142,acc_5545,acc_7119,94.63,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59143,acc_4169,acc_667,128.3,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59144,acc_3897,acc_8880,448.78,2024-01-01T10:00:00,grocery store purchase,0.1170865073800087|0.2581188380718231|0.956002950668335|0.10587705671787262|0.7031157612800598|0.06225818768143654|0.03444619104266167|0.1893383264541626,0,
tx_59145,acc_1203,acc_8728,261.29,2024-01-01T10:00:00,investment deposit,0.23608139157295227|0.9029799103736877|0.8589285612106323|0.05286058783531189|0.40212538838386536|0.16799317300319672|0.5681096911430359|0.15377177298069,0,
tx_59146,acc_7390,acc_2071,95.4,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59147,acc_3807,acc_1377,22.13,2024-01-01T10:00:00,mortgage payment,0.4359501302242279|0.482932448387146|0.14257493615150452|0.5612303018569946|0.041915133595466614|0.5039990544319153|0.9002955555915833|0.7567067742347717,0,
tx_59148,acc_2120,acc_5753,201.61,2024-01-01T10:00:00,utility bill payment,0.9425399303436279|0.6992866396903992|0.7120257616043091|0.2511560618877411|0.21395057439804077|0.9848535060882568|0.6753411889076233|0.16796524822711945,0,
tx_59149,acc_579,acc_2850,208.53,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59150,acc_5829,acc_9622,149.89,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_59151,acc_3783,acc_6860,244.37,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59152,acc_5625,acc_5675,272.29,2024-01-01T10:00:00,atm withdrawal,0.31204885244369507|0.646647036075592|0.4768295884132385|0.31131452322006226|0.7565145492553711|0.8367018699645996|0.24399809539318085|0.9977754354476929,0,
tx_59153,acc_641,acc_8544,31.4,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
tx_59154,acc_125,acc_5396,45.07,2024-01-01T10:00:00,online subscription,0.41516026854515076|0.818891167640686|0.16727232933044434|0.8448211550712585|0.11390852183103561|0.4032769203186035|0.4932481646537781|0.5231239795684814,0,
tx_59155,acc_6831,acc_7273,107.81,2024-01-01T10:00:00,restaurant payment,0.3084609806537628|0.003976467531174421|0.6529578566551208|0.331693559885025|0.5241283178329468|0.30914151668548584|0.42852240800857544|0.1168290227651596,0,
