tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
82012,A000716,A000085,CREDIT,362.53,2017-01-02T00:00:00Z,False,
82013,A000170,A000500,CREDIT,92.62,2017-01-20T00:00:00Z,False,
82014,A000076,A000373,DEPOSIT,146.11,2018-05-28T00:00:00Z,False,
82015,A000296,A000780,TRANSFER,323.83,2017-08-05T00:00:00Z,False,
82016,A000479,A000864,CREDIT,644.47,2017-05-07T00:00:00Z,False,
82017,A000776,A000850,CREDIT,299.72,2017-07-09T00:00:00Z,False,
82018,A000931,A000258,TRANSFER,832.79,2017-06-05T00:00:00Z,False,
82019,A000717,A000394,CREDIT,964.95,2017-03-23T00:00:00Z,False,
82020,A000599,A000945,CREDIT,268.54,2017-11-28T00:00:00Z,False,
82021,A000751,A000249,DEPOSIT,760.92,2018-06-04T00:00:00Z,False,
82022,A000138,A000224,WIRE,950.13,2017-06-16T00:00:00Z,False,
82023,A000449,A000990,DEPOSIT,367.28,2018-07-16T00:00:00Z,False,
82024,A000784,A000335,TRANSFER,778.85,2018-10-09T00:00:00Z,False,
82025,A000341,A000615,WIRE,548.15,2018-10-10T00:00:00Z,False,
82026,A000040,A000653,DEPOSIT,541.99,2018-01-11T00:00:00Z,False,
82027,A000128,A000376,DEPOSIT,858.10,2017-09-27T00:00:00Z,False,
82028,A000567,A000831,TRANSFER,327.08,2017-06-21T00:00:00Z,False,
82029,A000236,A000122,CREDIT,253.70,2017-01-25T00:00:00Z,False,
82030,A000895,A000993,WIRE,486.26,2017-03-23T00:00:00Z,False,
82031,A000177,A000070,DEPOSIT,378.08,2018-11-04T00:00:00Z,False,
82032,A000357,A000596,WIRE,940.62,2017-06-30T00:00:00Z,False,
82033,A000043,A000848,DEPOSIT,819.15,2018-10-22T00:00:00Z,False,
82034,A000955,A000503,TRANSFER,683.56,2018-05-31T00:00:00Z,False,
82035,A000345,A000131,CREDIT,615.62,2017-04-19T00:00:00Z,False,
82036,A000635,A000828,WIRE,187.38,2018-03-26T00:00:00Z,False,
82037,A000996,A000274,TRANSFER,726.04,2017-02-27T00:00:00Z,False,
82038,A000927,A000655,TRANSFER,969.92,2018-11-27T00:00:00Z,False,
82039,A000863,A000252,DEPOSIT,596.12,2018-07-14T00:00:00Z,False,
82040,A000986,A000580,TRANSFER,909.33,2017-01-14T00:00:00Z,False,
82041,A000463,A000720,WIRE,202.47,2018-08-05T00:00:00Z,False,
82042,A000176,A000083,CREDIT,389.44,2018-03-21T00:00:00Z,False,
82043,A000073,A000213,TRANSFER,531.70,2017-09-14T00:00:00Z,False,
82044,A000958,A000262,WIRE,590.15,2017-12-22T00:00:00Z,False,
82045,A000052,A000587,DEPOSIT,521.36,2018-12-20T00:00:00Z,False,
82046,A000813,A000636,DEPOSIT,261.59,2018-03-07T00:00:00Z,False,
82047,A000006,A000479,CREDIT,601.63,2018-01-03T00:00:00Z,False,
82048,A000131,A000058,CREDIT,570.15,2018-11-30T00:00:00Z,False,
82049,A000632,A000830,WIRE,529.81,2017-04-06T00:00:00Z,False,
82050,A000235,A000502,DEPOSIT,991.89,2017-08-23T00:00:00Z,False,
82051,A000597,A000369,CREDIT,73.10,2018-05-12T00:00:00Z,False,
82052,A000614,A000634,DEPOSIT,449.16,2018-07-30T00:00:00Z,False,
82053,A000262,A000812,CREDIT,228.70,2018-02-01T00:00:00Z,False,
82054,A000514,A000269,TRANSFER,811.92,2018-10-13T00:00:00Z,False,
82055,A000479,A000336,TRANSFER,575.09,2017-04-21T00:00:00Z,False,
82056,A000589,A000018,CREDIT,837.06,2018-08-06T00:00:00Z,False,
82057,A000306,A000317,WIRE,698.32,2018-05-27T00:00:00Z,False,
82058,A000203,A000712,TRANSFER,544.20,2017-08-21T00:00:00Z,False,
82059,A000601,A000294,TRANSFER,529.99,2017-12-20T00:00:00Z,False,
82060,A000481,A000134,TRANSFER,606.72,2018-09-23T00:00:00Z,False,
82061,A000222,A000775,WIRE,959.79,2017-09-19T00:00:00Z,False,
82062,A000089,A000304,TRANSFER,207.49,2017-12-08T00:00:00Z,False,
82063,A000188,A000113,WIRE,162.53,2018-03-29T00:00:00Z,False,
82064,A000533,A000044,WIRE,403.69,2018-07-20T00:00:00Z,False,
82065,A000217,A000851,CREDIT,697.49,2018-01-23T00:00:00Z,False,
82066,A000159,A000324,CREDIT,383.72,2018-07-02T00:00:00Z,False,
82067,A000882,A000605,TRANSFER,54.09,2018-02-23T00:00:00Z,False,
82068,A000824,A000876,WIRE,827.94,2017-06-04T00:00:00Z,False,
82069,A000731,A000830,CREDIT,889.84,2017-01-24T00:00:00Z,False,
82070,A000561,A000861,TRANSFER,495.08,2018-02-25T00:00:00Z,False,
82071,A000126,A000410,DEPOSIT,44.77,2018-01-14T00:00:00Z,False,
82072,A000874,A000348,DEPOSIT,404.86,2018-01-10T00:00:00Z,False,
82073,A000638,A000018,WIRE,549.02,2018-12-10T00:00:00Z,False,
82074,A000898,A000949,WIRE,499.45,2017-06-28T00:00:00Z,False,
82075,A000553,A000769,WIRE,462.64,2018-02-02T00:00:00Z,False,
82076,A000645,A000503,DEPOSIT,484.85,2018-06-01T00:00:00Z,False,
82077,A000066,A000851,DEPOSIT,198.56,2017-08-18T00:00:00Z,False,
82078,A000914,A000942,WIRE,54.49,2017-01-03T00:00:00Z,False,
82079,A000430,A000566,TRANSFER,901.40,2017-10-16T00:00:00Z,False,
82080,A000506,A000035,WIRE,56.03,2017-09-03T00:00:00Z,False,
82081,A000131,A000278,CREDIT,254.45,2018-05-27T00:00:00Z,False,
82082,A000493,A000667,WIRE,918.90,2017-01-09T00:00:00Z,False,
82083,A000403,A000529,WIRE,900.17,2018-01-30T00:00:00Z,False,
82084,A000207,A000838,DEPOSIT,134.54,2017-10-10T00:00:00Z,False,
82085,A000366,A000397,CREDIT,975.11,2017-11-21T00:00:00Z,False,
82086,A000729,A000904,WIRE,539.92,2017-07-24T00:00:00Z,False,
82087,A000063,A000909,DEPOSIT,639.42,2018-04-02T00:00:00Z,False,
82088,A000561,A000706,CREDIT,74.65,2018-04-06T00:00:00Z,False,
82089,A000261,A000168,DEPOSIT,628.52,2018-07-12T00:00:00Z,False,
82090,A000344,A000302,TRANSFER,36.11,2017-11-26T00:00:00Z,False,
82091,A000622,A000248,WIRE,577.23,2017-10-10T00:00:00Z,False,
82092,A000303,A000918,WIRE,184.34,2017-10-15T00:00:00Z,False,
82093,A000436,A000695,TRANSFER,650.68,2018-08-09T00:00:00Z,False,
82094,A000847,A000136,TRANSFER,754.33,2018-01-03T00:00:00Z,False,
82095,A000621,A000423,WIRE,430.29,2017-09-15T00:00:00Z,False,
82096,A000785,A000106,WIRE,487.67,2018-10-29T00:00:00Z,False,
82097,A000238,A000409,WIRE,672.44,2017-12-10T00:00:00Z,False,
82098,A000775,A000642,CREDIT,793.37,2017-10-13T00:00:00Z,False,
82099,A000601,A000337,DEPOSIT,905.64,2017-03-16T00:00:00Z,False,
82100,A000679,A000224,TRANSFER,843.32,2017-08-11T00:00:00Z,False,
82101,A000619,A000186,TRANSFER,767.01,2017-09-08T00:00:00Z,False,
82102,A000556,A000730,CREDIT,129.38,2018-01-11T00:00:00Z,False,
82103,A000469,A000806,DEPOSIT,312.11,2018-08-06T00:00:00Z,False,
82104,A000101,A000407,TRANSFER,472.91,2017-10-21T00:00:00Z,False,
82105,A000525,A000859,DEPOSIT,539.99,2017-09-16T00:00:00Z,False,
82106,A000425,A000419,CREDIT,465.29,2018-05-13T00:00:00Z,False,
82107,A000631,A000571,WIRE,946.01,2018-02-28T00:00:00Z,False,
82108,A000193,A000297,DEPOSIT,661.73,2018-01-25T00:00:00Z,False,
82109,A000775,A000115,DEPOSIT,853.00,2018-03-29T00:00:00Z,False,
82110,A000089,A000415,WIRE,645.83,2018-08-08T00:00:00Z,False,
82111,A000331,A000437,CREDIT,979.61,2018-05-24T00:00:00Z,False,
82112,A000959,A000760,TRANSFER,201.27,2018-05-02T00:00:00Z,False,
82113,A000204,A000509,DEPOSIT,850.68,2018-03-31T00:00:00Z,False,
82114,A000160,A000283,CREDIT,116.72,2017-08-15T00:00:00Z,False,
82115,A000176,A000352,DEPOSIT,337.21,2018-11-29T00:00:00Z,False,
82116,A000110,A000440,TRANSFER,727.75,2017-09-10T00:00:00Z,False,
82117,A000902,A000009,DEPOSIT,215.40,2018-01-02T00:00:00Z,False,
82118,A000388,A000925,DEPOSIT,406.59,2017-08-22T00:00:00Z,False,
82119,A000594,A000422,DEPOSIT,626.34,2018-05-04T00:00:00Z,False,
82120,A000099,A000329,CREDIT,938.19,2018-02-14T00:00:00Z,False,
82121,A000082,A000471,CREDIT,924.75,2018-11-28T00:00:00Z,False,
82122,A000112,A000554,CREDIT,391.74,2018-01-17T00:00:00Z,False,
82123,A000204,A000618,WIRE,551.06,2017-10-15T00:00:00Z,False,
82124,A000964,A000974,WIRE,204.44,2018-08-01T00:00:00Z,False,
82125,A000132,A000164,WIRE,265.48,2018-07-08T00:00:00Z,False,
82126,A000249,A000151,TRANSFER,48.96,2017-06-18T00:00:00Z,False,
82127,A000588,A000264,CREDIT,198.60,2018-12-08T00:00:00Z,False,
82128,A000212,A000593,WIRE,456.61,2017-10-22T00:00:00Z,False,
82129,A000934,A000601,WIRE,812.94,2017-01-25T00:00:00Z,False,
82130,A000987,A000279,WIRE,647.57,2018-10-03T00:00:00Z,False,
82131,A000379,A000710,DEPOSIT,669.43,2018-08-29T00:00:00Z,False,
82132,A000378,A000144,DEPOSIT,482.37,2018-12-01T00:00:00Z,False,
82133,A000941,A000637,CREDIT,857.54,2017-08-16T00:00:00Z,False,
82134,A000374,A000056,CREDIT,127.95,2018-07-14T00:00:00Z,False,
82135,A000398,A000597,TRANSFER,180.00,2017-03-19T00:00:00Z,False,
82136,A000837,A000124,CREDIT,825.63,2017-05-17T00:00:00Z,False,
82137,A000056,A000636,TRANSFER,711.77,2018-10-30T00:00:00Z,False,
82138,A000762,A000437,TRANSFER,549.31,2017-01-09T00:00:00Z,False,
82139,A000195,A000922,WIRE,29.61,2017-03-27T00:00:00Z,False,
82140,A000764,A000190,DEPOSIT,942.53,2018-02-20T00:00:00Z,False,
82141,A000268,A000806,TRANSFER,456.16,2018-05-20T00:00:00Z,False,
82142,A000162,A000822,TRANSFER,958.88,2017-04-16T00:00:00Z,False,
82143,A000248,A000644,CREDIT,732.41,2017-07-01T00:00:00Z,False,
82144,A000710,A000365,DEPOSIT,253.70,2018-01-02T00:00:00Z,False,
82145,A000815,A000759,DEPOSIT,867.83,2017-07-13T00:00:00Z,False,
82146,A000708,A000270,TRANSFER,454.27,2017-04-05T00:00:00Z,False,
82147,A000000,A000691,CREDIT,632.65,2017-03-15T00:00:00Z,False,
82148,A000051,A000687,WIRE,645.51,2017-10-17T00:00:00Z,False,
82149,A000158,A000731,TRANSFER,943.18,2017-09-10T00:00:00Z,False,
82150,A000947,A000602,WIRE,421.87,2017-10-19T00:00:00Z,False,
82151,A000550,A000684,CREDIT,505.02,2017-07-09T00:00:00Z,False,
82152,A000338,A000379,CREDIT,403.77,2018-10-05T00:00:00Z,False,
82153,A000603,A000290,WIRE,266.00,2017-09-10T00:00:00Z,False,
82154,A000203,A000777,TRANSFER,796.46,2018-11-20T00:00:00Z,False,
82155,A000096,A000447,DEPOSIT,516.09,2018-02-07T00:00:00Z,False,
82156,A000607,A000809,TRANSFER,215.20,2017-12-01T00:00:00Z,False,
82157,A000811,A000023,TRANSFER,397.12,2018-01-10T00:00:00Z,False,
82158,A000258,A000977,DEPOSIT,210.43,2018-04-06T00:00:00Z,False,
82159,A000508,A000476,DEPOSIT,152.22,2018-08-26T00:00:00Z,False,
82160,A000318,A000481,CREDIT,177.79,2018-06-28T00:00:00Z,False,
82161,A000316,A000399,CREDIT,729.84,2018-12-03T00:00:00Z,False,
82162,A000106,A000022,CREDIT,996.05,2018-08-25T00:00:00Z,False,
82163,A000868,A000521,TRANSFER,233.45,2018-01-22T00:00:00Z,False,
82164,A000417,A000511,WIRE,211.76,2017-09-27T00:00:00Z,False,
82165,A000589,A000336,TRANSFER,123.67,2017-09-05T00:00:00Z,False,
82166,A000950,A000293,DEPOSIT,499.47,2018-05-13T00:00:00Z,False,
82167,A000252,A000599,WIRE,179.56,2017-08-11T00:00:00Z,False,
82168,A000280,A000342,DEPOSIT,940.62,2017-12-20T00:00:00Z,False,
82169,A000001,A000250,TRANSFER,307.63,2017-05-04T00:00:00Z,False,
82170,A000721,A000067,DEPOSIT,233.87,2018-08-06T00:00:00Z,False,
82171,A000690,A000009,CREDIT,420.84,2018-04-07T00:00:00Z,False,
82172,A000636,A000396,TRANSFER,750.70,2018-02-22T00:00:00Z,False,
82173,A000205,A000770,WIRE,968.25,2018-03-01T00:00:00Z,False,
82174,A000709,A000118,CREDIT,987.19,2017-06-09T00:00:00Z,False,
82175,A000206,A000479,TRANSFER,544.61,2018-08-04T00:00:00Z,False,
82176,A000746,A000633,TRANSFER,691.88,2017-04-14T00:00:00Z,False,
82177,A000235,A000039,CREDIT,978.15,2017-05-09T00:00:00Z,False,
82178,A000340,A000883,DEPOSIT,956.82,2018-01-03T00:00:00Z,False,
82179,A000334,A000506,TRANSFER,366.79,2018-08-30T00:00:00Z,False,
82180,A000379,A000877,TRANSFER,335.37,2018-01-30T00:00:00Z,False,
82181,A000526,A000320,WIRE,630.70,2017-11-12T00:00:00Z,False,
82182,A000604,A000852,DEPOSIT,562.78,2017-07-02T00:00:00Z,False,
82183,A000826,A000093,DEPOSIT,225.24,2018-09-11T00:00:00Z,False,
82184,A000295,A000454,WIRE,771.36,2017-06-28T00:00:00Z,False,
82185,A000133,A000739,CREDIT,408.12,2018-08-23T00:00:00Z,False,
82186,A000404,A000519,CREDIT,714.21,2017-01-03T00:00:00Z,False,
82187,A000428,A000165,WIRE,710.20,2018-04-25T00:00:00Z,False,
82188,A000652,A000068,DEPOSIT,436.03,2018-10-20T00:00:00Z,False,
82189,A000279,A000072,CREDIT,370.07,2017-11-07T00:00:00Z,False,
82190,A000027,A000063,WIRE,759.02,2018-02-21T00:00:00Z,False,
82191,A000196,A000528,WIRE,472.63,2018-08-11T00:00:00Z,False,
82192,A000636,A000154,CREDIT,684.68,2017-11-01T00:00:00Z,False,
82193,A000135,A000887,DEPOSIT,46.76,2018-10-16T00:00:00Z,False,
82194,A000410,A000087,WIRE,786.64,2018-03-12T00:00:00Z,False,
82195,A000941,A000001,DEPOSIT,247.32,2018-08-11T00:00:00Z,False,
82196,A000647,A000114,DEPOSIT,569.98,2017-10-08T00:00:00Z,False,
82197,A000119,A000616,TRANSFER,939.97,2017-01-21T00:00:00Z,False,
82198,A000534,A000413,WIRE,93.81,2017-02-11T00:00:00Z,False,
82199,A000233,A000146,CREDIT,385.66,2017-09-03T00:00:00Z,False,
82200,A000784,A000556,CREDIT,435.41,2017-09-27T00:00:00Z,False,
82201,A000805,A000782,DEPOSIT,46.48,2017-09-18T00:00:00Z,False,
82202,A000434,A000735,TRANSFER,687.22,2017-01-21T00:00:00Z,False,
82203,A000459,A000345,DEPOSIT,67.27,2018-10-13T00:00:00Z,False,
82204,A000420,A000342,TRANSFER,368.28,2018-09-27T00:00:00Z,False,
82205,A000700,A000644,CREDIT,989.40,2017-05-01T00:00:00Z,False,
82206,A000569,A000534,DEPOSIT,223.15,2018-01-25T00:00:00Z,False,
82207,A000088,A000098,CREDIT,34.30,2017-05-17T00:00:00Z,False,
82208,A000567,A000263,DEPOSIT,23.25,2017-10-14T00:00:00Z,False,
82209,A000530,A000392,TRANSFER,261.64,2017-07-26T00:00:00Z,False,
82210,A000813,A000136,DEPOSIT,435.82,2018-03-30T00:00:00Z,False,
82211,A000125,A000680,DEPOSIT,230.59,2018-10-27T00:00:00Z,False,
82212,A000881,A000987,DEPOSIT,554.83,2018-05-16T00:00:00Z,False,
82213,A000624,A000039,WIRE,86.70,2017-08-29T00:00:00Z,False,
82214,A000358,A000963,CREDIT,551.83,2017-07-24T00:00:00Z,False,
82215,A000792,A000407,CREDIT,519.48,2018-12-13T00:00:00Z,False,
82216,A000916,A000121,DEPOSIT,278.14,2017-03-20T00:00:00Z,False,
82217,A000675,A000617,DEPOSIT,459.36,2017-03-27T00:00:00Z,False,
82218,A000395,A000618,DEPOSIT,31.81,2017-09-21T00:00:00Z,False,
82219,A000064,A000729,CREDIT,658.02,2017-04-06T00:00:00Z,False,
82220,A000519,A000163,DEPOSIT,692.70,2018-03-17T00:00:00Z,False,
82221,A000031,A000997,DEPOSIT,421.70,2018-11-27T00:00:00Z,False,
82222,A000118,A000057,WIRE,28.28,2018-05-11T00:00:00Z,False,
82223,A000119,A000979,DEPOSIT,135.71,2017-02-14T00:00:00Z,False,
82224,A000001,A000084,DEPOSIT,664.97,2018-02-12T00:00:00Z,False,
82225,A000419,A000347,TRANSFER,817.28,2017-01-15T00:00:00Z,False,
82226,A000528,A000882,DEPOSIT,721.76,2017-02-25T00:00:00Z,False,
82227,A000448,A000215,TRANSFER,586.93,2018-10-27T00:00:00Z,False,
82228,A000698,A000810,TRANSFER,649.60,2017-03-14T00:00:00Z,False,
82229,A000371,A000053,TRANSFER,218.12,2017-04-19T00:00:00Z,False,
82230,A000587,A000391,CREDIT,551.52,2018-10-03T00:00:00Z,False,
82231,A000183,A000005,DEPOSIT,78.40,2018-06-24T00:00:00Z,False,
82232,A000489,A000322,WIRE,709.69,2017-09-19T00:00:00Z,False,
82233,A000525,A000352,TRANSFER,645.28,2018-08-10T00:00:00Z,False,
82234,A000579,A000555,WIRE,838.91,2017-12-05T00:00:00Z,False,
82235,A000682,A000114,DEPOSIT,948.45,2018-10-18T00:00:00Z,False,
82236,A000452,A000597,DEPOSIT,655.54,2018-08-26T00:00:00Z,False,
82237,A000150,A000334,DEPOSIT,511.19,2017-05-18T00:00:00Z,False,
82238,A000742,A000373,WIRE,853.29,2018-07-10T00:00:00Z,False,
82239,A000904,A000070,WIRE,35.30,2017-07-02T00:00:00Z,False,
82240,A000661,A000605,WIRE,590.27,2017-01-17T00:00:00Z,False,
82241,A000311,A000159,CREDIT,319.93,2017-01-13T00:00:00Z,False,
82242,A000141,A000921,DEPOSIT,899.50,2017-12-24T00:00:00Z,False,
82243,A000677,A000597,TRANSFER,200.84,2018-10-26T00:00:00Z,False,
82244,A000657,A000928,CREDIT,593.68,2018-07-13T00:00:00Z,False,
82245,A000893,A000963,CREDIT,897.01,2017-10-18T00:00:00Z,False,
82246,A000193,A000562,TRANSFER,25.25,2017-11-14T00:00:00Z,False,
82247,A000779,A000367,DEPOSIT,582.87,2018-01-08T00:00:00Z,False,
82248,A000493,A000380,TRANSFER,829.03,2018-07-18T00:00:00Z,False,
82249,A000108,A000237,TRANSFER,335.60,2017-12-10T00:00:00Z,False,
82250,A000343,A000982,WIRE,399.61,2017-04-26T00:00:00Z,False,
82251,A000973,A000499,WIRE,272.00,2017-07-23T00:00:00Z,False,
82252,A000020,A000183,DEPOSIT,480.19,2017-03-02T00:00:00Z,False,
82253,A000497,A000280,DEPOSIT,526.31,2017-12-18T00:00:00Z,False,
82254,A000668,A000185,CREDIT,121.24,2017-03-21T00:00:00Z,False,
82255,A000562,A000851,DEPOSIT,478.41,2018-11-06T00:00:00Z,False,
82256,A000388,A000518,WIRE,508.68,2017-10-05T00:00:00Z,False,
82257,A000528,A000202,TRANSFER,628.41,2017-10-27T00:00:00Z,False,
82258,A000440,A000847,WIRE,193.35,2018-09-24T00:00:00Z,False,
82259,A000462,A000140,CREDIT,561.84,2017-05-11T00:00:00Z,False,
82260,A000209,A000389,TRANSFER,787.04,2017-05-06T00:00:00Z,False,
82261,A000209,A000097,WIRE,31.52,2017-08-16T00:00:00Z,False,
82262,A000686,A000102,CREDIT,136.34,2017-09-22T00:00:00Z,False,
82263,A000430,A000670,CREDIT,624.38,2017-11-25T00:00:00Z,False,
82264,A000713,A000085,CREDIT,971.83,2018-05-11T00:00:00Z,False,
82265,A000751,A000158,TRANSFER,522.79,2017-06-29T00:00:00Z,False,
82266,A000158,A000965,DEPOSIT,494.81,2018-09-18T00:00:00Z,False,
82267,A000089,A000825,CREDIT,638.89,2017-08-06T00:00:00Z,False,
82268,A000497,A000319,DEPOSIT,823.76,2017-08-27T00:00:00Z,False,
82269,A000963,A000885,WIRE,960.19,2018-10-28T00:00:00Z,False,
82270,A000033,A000581,TRANSFER,911.16,2018-07-23T00:00:00Z,False,
82271,A000400,A000589,DEPOSIT,975.55,2017-12-31T00:00:00Z,False,
82272,A000399,A000873,WIRE,104.59,2017-02-04T00:00:00Z,False,
82273,A000480,A000451,CREDIT,410.15,2017-02-19T00:00:00Z,False,
82274,A000288,A000637,TRANSFER,151.52,2018-01-14T00:00:00Z,False,
82275,A000612,A000255,TRANSFER,897.03,2017-10-09T00:00:00Z,False,
82276,A000531,A000719,CREDIT,551.60,2017-12-06T00:00:00Z,False,
82277,A000489,A000777,TRANSFER,771.37,2017-05-30T00:00:00Z,False,
82278,A000456,A000489,CREDIT,993.11,2017-01-25T00:00:00Z,False,
82279,A000389,A000320,WIRE,383.64,2017-03-01T00:00:00Z,False,
82280,A000504,A000583,TRANSFER,45.54,2017-12-10T00:00:00Z,False,
82281,A000581,A000703,TRANSFER,144.34,2017-02-01T00:00:00Z,False,
82282,A000483,A000941,DEPOSIT,425.92,2018-03-27T00:00:00Z,False,
82283,A000309,A000773,TRANSFER,383.40,2018-01-28T00:00:00Z,False,
82284,A000826,A000384,DEPOSIT,726.16,2017-07-09T00:00:00Z,False,
82285,A000008,A000639,CREDIT,434.35,2017-04-21T00:00:00Z,False,
82286,A000216,A000046,TRANSFER,733.05,2017-11-14T00:00:00Z,False,
82287,A000311,A000850,DEPOSIT,857.62,2018-10-29T00:00:00Z,False,
82288,A000524,A000676,CREDIT,29.43,2018-12-21T00:00:00Z,False,
82289,A000327,A000901,WIRE,769.17,2017-11-23T00:00:00Z,False,
82290,A000709,A000229,TRANSFER,350.87,2018-08-28T00:00:00Z,False,
82291,A000964,A000527,WIRE,201.41,2018-01-07T00:00:00Z,False,
82292,A000633,A000683,DEPOSIT,21.28,2017-01-22T00:00:00Z,False,
82293,A000336,A000861,DEPOSIT,515.49,2018-09-19T00:00:00Z,False,
82294,A000758,A000276,CREDIT,353.80,2018-04-28T00:00:00Z,False,
82295,A000116,A000992,WIRE,212.83,2018-01-17T00:00:00Z,False,
82296,A000511,A000397,CREDIT,270.05,2018-05-30T00:00:00Z,False,
82297,A000595,A000550,WIRE,901.71,2018-03-10T00:00:00Z,False,
82298,A000749,A000637,CREDIT,135.93,2017-10-18T00:00:00Z,False,
82299,A000087,A000689,CREDIT,691.40,2017-08-19T00:00:00Z,False,
82300,A000304,A000816,TRANSFER,692.66,2018-10-21T00:00:00Z,False,
82301,A000674,A000928,WIRE,852.05,2018-07-05T00:00:00Z,False,
82302,A000459,A000452,WIRE,761.03,2018-08-10T00:00:00Z,False,
82303,A000648,A000633,TRANSFER,547.41,2018-07-28T00:00:00Z,False,
82304,A000658,A000805,DEPOSIT,63.83,2017-07-06T00:00:00Z,False,
82305,A000537,A000308,WIRE,658.69,2017-04-09T00:00:00Z,False,
82306,A000387,A000153,TRANSFER,405.54,2017-05-17T00:00:00Z,False,
82307,A000209,A000891,WIRE,140.18,2018-01-04T00:00:00Z,False,
82308,A000069,A000450,DEPOSIT,95.70,2018-04-05T00:00:00Z,False,
82309,A000224,A000472,CREDIT,923.51,2018-07-22T00:00:00Z,False,
82310,A000300,A000137,DEPOSIT,112.46,2018-10-29T00:00:00Z,False,
82311,A000597,A000923,WIRE,47.42,2017-11-30T00:00:00Z,False,
82312,A000910,A000388,TRANSFER,467.29,2018-03-01T00:00:00Z,False,
82313,A000624,A000503,WIRE,527.65,2018-10-13T00:00:00Z,False,
82314,A000478,A000078,CREDIT,753.12,2018-07-02T00:00:00Z,False,
82315,A000003,A000224,DEPOSIT,521.08,2018-11-03T00:00:00Z,False,
82316,A000819,A000045,DEPOSIT,410.86,2017-01-28T00:00:00Z,False,
82317,A000507,A000052,WIRE,557.40,2017-03-27T00:00:00Z,False,
82318,A000306,A000059,CREDIT,420.97,2017-08-03T00:00:00Z,False,
82319,A000353,A000430,DEPOSIT,968.39,2017-01-16T00:00:00Z,False,
82320,A000356,A000577,CREDIT,758.44,2017-12-17T00:00:00Z,False,
82321,A000162,A000633,WIRE,496.54,2018-02-04T00:00:00Z,False,
82322,A000574,A000558,WIRE,780.78,2017-05-25T00:00:00Z,False,
82323,A000124,A000033,CREDIT,856.11,2017-05-10T00:00:00Z,False,
82324,A000916,A000668,TRANSFER,255.73,2017-03-15T00:00:00Z,False,
82325,A000979,A000106,DEPOSIT,917.92,2018-06-24T00:00:00Z,False,
82326,A000470,A000738,WIRE,533.31,2017-11-04T00:00:00Z,False,
82327,A000369,A000940,WIRE,885.50,2017-02-22T00:00:00Z,False,
82328,A000072,A000286,DEPOSIT,757.43,2018-09-03T00:00:00Z,False,
82329,A000926,A000849,DEPOSIT,726.49,2017-07-27T00:00:00Z,False,
82330,A000714,A000161,WIRE,312.60,2018-10-16T00:00:00Z,False,
82331,A000400,A000440,WIRE,767.95,2018-01-25T00:00:00Z,False,
82332,A000762,A000057,CREDIT,561.70,2017-06-12T00:00:00Z,False,
82333,A000450,A000696,WIRE,927.03,2017-07-30T00:00:00Z,False,
82334,A000208,A000525,WIRE,835.12,2018-12-17T00:00:00Z,False,
82335,A000826,A000297,WIRE,474.62,2018-11-07T00:00:00Z,False,
82336,A000458,A000672,WIRE,177.39,2018-09-10T00:00:00Z,False,
82337,A000886,A000473,TRANSFER,40.69,2018-03-29T00:00:00Z,False,
82338,A000799,A000848,TRANSFER,643.95,2018-07-26T00:00:00Z,False,
82339,A000956,A000353,DEPOSIT,483.12,2017-08-09T00:00:00Z,False,
82340,A000838,A000537,DEPOSIT,55.06,2018-10-12T00:00:00Z,False,
82341,A000628,A000764,WIRE,365.77,2018-08-07T00:00:00Z,False,
82342,A000847,A000136,CREDIT,575.19,2018-11-21T00:00:00Z,False,
82343,A000666,A000882,WIRE,105.38,2017-09-26T00:00:00Z,False,
82344,A000327,A000179,CREDIT,760.47,2017-05-01T00:00:00Z,False,
82345,A000157,A000594,DEPOSIT,220.83,2018-06-15T00:00:00Z,False,
82346,A000209,A000048,TRANSFER,812.23,2017-01-31T00:00:00Z,False,
82347,A000120,A000034,TRANSFER,632.31,2018-06-30T00:00:00Z,False,
82348,A000295,A000969,DEPOSIT,819.17,2017-10-04T00:00:00Z,False,
82349,A000408,A000669,TRANSFER,672.51,2017-01-27T00:00:00Z,False,
82350,A000932,A000426,CREDIT,458.78,2017-05-22T00:00:00Z,False,
82351,A000292,A000014,DEPOSIT,945.13,2018-10-22T00:00:00Z,False,
82352,A000632,A000176,DEPOSIT,626.63,2017-04-21T00:00:00Z,False,
82353,A000553,A000772,TRANSFER,989.09,2017-11-29T00:00:00Z,False,
82354,A000256,A000252,CREDIT,716.69,2017-11-03T00:00:00Z,False,
82355,A000759,A000583,DEPOSIT,122.55,2017-12-12T00:00:00Z,False,
82356,A000577,A000607,DEPOSIT,872.30,2017-01-06T00:00:00Z,False,
82357,A000322,A000564,DEPOSIT,603.79,2018-01-23T00:00:00Z,False,
82358,A000203,A000621,WIRE,253.91,2018-03-21T00:00:00Z,False,
82359,A000338,A000807,CREDIT,573.37,2018-10-19T00:00:00Z,False,
82360,A000719,A000379,WIRE,236.22,2018-06-01T00:00:00Z,False,
82361,A000464,A000972,DEPOSIT,450.65,2017-08-15T00:00:00Z,False,
82362,A000099,A000297,WIRE,670.96,2017-11-16T00:00:00Z,False,
82363,A000391,A000895,TRANSFER,888.32,2017-03-10T00:00:00Z,False,
82364,A000448,A000260,WIRE,343.22,2018-05-25T00:00:00Z,False,
